address,bedrooms,area,price
"Rua Franco Zampari, 111 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,421000
"Rua Embaixador Egberto Mafra, 31 - Barra da Tijuca, Rio de Janeiro - RJ",3,217,2100000
"Rua Leonardo Vilasboas, 385 - Barra da Tijuca, Rio de Janeiro - RJ",2,67,395000
"Avenida Prefeito Dulcídio Cardoso, 10900 - Barra da Tijuca, Rio de Janeiro - RJ",4,262,4150000
"Avenida Lúcio Costa, 5100 - Barra da Tijuca, Rio de Janeiro - RJ",4,252,5900000
"Avenida Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,376,3600000
"Rua Brasília, 150 - Barra da Tijuca, Rio de Janeiro - RJ",4,179,2099999
"Avenida das Acácias da Península, 540 - Barra da Tijuca, Rio de Janeiro - RJ",4,231,2425000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",2,100,1650000
"Avenida Adolpho de Vasconcelos, 444 - Barra da Tijuca, Rio de Janeiro - RJ",2,52,439999
"Rua das Bromélias da Península, 400 - Barra da Tijuca, Rio de Janeiro - RJ",4,151,1800000
"Rua Bauhíneas da Península, 150 - Barra da Tijuca, Rio de Janeiro - RJ",3,110,1189999
"Rua Mário Agostinelli, 55 - Barra da Tijuca, Rio de Janeiro - RJ",4,153,1200000
"Avenida Peregrino Júnior, 180 - Barra da Tijuca, Rio de Janeiro - RJ",2,90,1150000
"Barra da Tijuca, Rio de Janeiro - RJ",4,129,995000
"Avenida Vice-Presidente José Alencar, 1515 - Barra da Tijuca, Rio de Janeiro - RJ",3,108,895000
"Barra da Tijuca, Rio de Janeiro - RJ",5,648,13900000
"Avenida Heitor Doyle Maia - Barra da Tijuca, Rio de Janeiro - RJ",3,195,1900000
"Avenida Lúcio Costa, 5740 - Barra da Tijuca, Rio de Janeiro - RJ",2,80,1198000
"Rua Paulo Moura, 385 - Barra da Tijuca, Rio de Janeiro - RJ",2,81,830000
"Rua Ipanema - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1700000
"Estrada Coronel Pedro Corrêa, 100 - Barra da Tijuca, Rio de Janeiro - RJ",2,62,379000
"Avenida Abraham Medina - Barra da Tijuca, Rio de Janeiro - RJ",2,85,889000
"Avenida Lúcio Costa, 3646 - Barra da Tijuca, Rio de Janeiro - RJ",3,160,3450000
"Rua Jornalista Henrique Cordeiro - Barra da Tijuca, Rio de Janeiro - RJ",3,100,780000
"Rua Piauí, 400 - Todos os Santos, Rio de Janeiro - RJ",3,70,449000
"Rua Aroazes, 181 - Barra da Tijuca, Rio de Janeiro - RJ",3,75,549000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",4,288,3900000
"Barra da Tijuca, Rio de Janeiro - RJ",3,201,1800000
"Rua Coronel Paulo Malta Rezende, 35 - Barra da Tijuca, Rio de Janeiro - RJ",2,65,540900
"Avenida Di Cavalcanti - Barra da Tijuca, Rio de Janeiro - RJ",3,88,810000
"Rua Piauí, 400 - Todos os Santos, Rio de Janeiro - RJ",3,138,777000
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",2,70,685900
"Avenida Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,250,2760000
"Barra da Tijuca, Rio de Janeiro - RJ",4,138,1300000
"Avenida Lúcio Costa, 9600 - Barra da Tijuca, Rio de Janeiro - RJ",1,168,5500000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",2,66,999000
"Rua Coronel Paulo Malta Rezende, 135 - Barra da Tijuca, Rio de Janeiro - RJ",2,67,560000
"Avenida Lúcio Costa, 5200 - Barra da Tijuca, Rio de Janeiro - RJ",4,210,4000000
"Avenida das Américas, 363 - Barra da Tijuca, Rio de Janeiro - RJ",5,648,14390000
"Avenida Lúcio Costa, 4000 - Barra da Tijuca, Rio de Janeiro - RJ",3,150,3150000
"Rua Bauhíneas da Península, 150 - Barra da Tijuca, Rio de Janeiro - RJ",3,239,1850000
"Rua Piauí, 400 - Cachambi, Rio de Janeiro - RJ",1,45,294000
"Rua Mário Agostinelli - Barra da Tijuca, Rio de Janeiro - RJ",2,74,480000
"Rua Ataulpho Coutinho - Barra da Tijuca, Rio de Janeiro - RJ",4,116,1080000
"Rua Coronel Paulo Malta Rezende, 135 - Barra da Tijuca, Rio de Janeiro - RJ",2,66,630000
"Avenida Adilson Seroa da Motta, 270 - Barra da Tijuca, Rio de Janeiro - RJ",3,182,1999999
"Rua Jacarandás da Península, 300 - Barra da Tijuca, Rio de Janeiro - RJ",3,110,1350000
"Rua Professor Coutinho Fróis - Barra da Tijuca, Rio de Janeiro - RJ",4,380,3450000
"Barra da Tijuca, Rio de Janeiro - RJ",4,300,2750000
"Rua Armando Coelho de Freitas - Barra da Tijuca, Rio de Janeiro - RJ",4,349,3500000
"Avenida Lúcio Costa, 2930 - Barra da Tijuca, Rio de Janeiro - RJ",2,100,2100000
"Avenida Lúcio Costa, 4000 - Barra da Tijuca, Rio de Janeiro - RJ",3,130,2390000
"Barra da Tijuca, Rio de Janeiro - RJ",2,81,899000
"Rua João Zanetti, 0 - Barra da Tijuca, Rio de Janeiro - RJ",3,190,2500000
"Avenida Prefeito Dulcídio Cardoso, 1315 - Barra da Tijuca, Rio de Janeiro - RJ",3,170,1980000
"Rua Luiz Carlos Sarolli, 2021 - Recreio Dos Bandeirantes, Rio de Janeiro - RJ",3,77,599000
"Rua Paulo Moura - Barra da Tijuca, Rio de Janeiro - RJ",2,82,800000
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",4,151,1575000
"Avenida Afonso de Taunay, 0 - Barra da Tijuca, Rio de Janeiro - RJ",4,320,3280000
"Rua Aroazes, 125 - Barra da Tijuca, Rio de Janeiro - RJ",3,75,529000
"Barra da Tijuca, Rio de Janeiro - RJ",2,100,1050000
"Avenida Pepe, 1280 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,1580000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",3,127,1650000
"Rua Coronel Paulo Malta Rezende - Barra da Tijuca, Rio de Janeiro - RJ",2,64,700000
"Rua Alceu Amoroso Lima, 65 - Barra da Tijuca, Rio de Janeiro - RJ",1,63,690000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",2,108,1980000
"Rua Ataulpho Coutinho, 80 - Barra da Tijuca, Rio de Janeiro - RJ",2,74,790000
"Avenida Embaixador Abelardo Bueno, 2500 - Barra da Tijuca, Rio de Janeiro - RJ",3,94,780000
"Estrada dos Bandeirantes, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",3,57,355504
"Avenida Flamboyants da Península, 300 - Barra da Tijuca, Rio de Janeiro - RJ",3,155,1900000
"Rua Alfredo Lopes de Souza, 30 - Barra da Tijuca, Rio de Janeiro - RJ",3,82,524400
"Barra da Tijuca, Rio de Janeiro - RJ",3,92,800000
"Rua César Lattes - Barra da Tijuca, Rio de Janeiro - RJ",1,81,628000
"Rua César Lattes, 560 - Barra da Tijuca, Rio de Janeiro - RJ",4,113,950000
"Rua Francisco de Paula, 526 - Barra da Tijuca, Rio de Janeiro - RJ",3,78,425000
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",2,70,680000
"Avenida Ayrton Senna, 270 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,710000
"Avenida Lúcio Costa, 2960 - Barra da Tijuca, Rio de Janeiro - RJ",4,350,6500000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",3,92,1200000
"Barra da Tijuca, Rio de Janeiro - RJ",2,81,689000
"Avenida Jornalista Tim Lopes, 255 - Barra da Tijuca, Rio de Janeiro - RJ",3,210,2000000
"Avenida Embaixador Abelardo Bueno, 100 - Barra da Tijuca, Rio de Janeiro - RJ",2,159,791000
"Avenida Marechal Henrique Lott - Barra da Tijuca, Rio de Janeiro - RJ",2,88,745000
"Avenida Lúcio Costa, 3360 - Barra da Tijuca, Rio de Janeiro - RJ",4,139,2090000
"Avenida Adolpho de Vasconcelos - Barra da Tijuca, Rio de Janeiro - RJ",2,58,350000
"Rua de Paranhos Antunes, 151 - Barra da Tijuca, Rio de Janeiro - RJ",4,169,1685780
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",2,70,735000
"Rua Mário Agostinelli - Barra da Tijuca, Rio de Janeiro - RJ",3,91,734993
"Avenida das Acácias da Península, 280 - Barra da Tijuca, Rio de Janeiro - RJ",2,100,1230000
"Barra da Tijuca, Rio de Janeiro - RJ",3,111,1350000
"Rua Oscar Valdetaro, 176 - Barra da Tijuca, Rio de Janeiro - RJ",3,121,1350000
"Avenida Lúcio Costa, 4600 - Barra da Tijuca, Rio de Janeiro - RJ",2,117,2350000
"Avenida Vice-Presidente José Alencar - Barra da Tijuca, Rio de Janeiro - RJ",4,107,900000
"Rua Franco Zampari, 111 - Barra da Tijuca, Rio de Janeiro - RJ",2,74,413900
"Rua Franco Zampari - Barra da Tijuca, Rio de Janeiro - RJ",3,126,756000
"Rua Aldo Bonadei - Barra da Tijuca, Rio de Janeiro - RJ",3,180,1690000
"Rua General Ivan Raposo, 0 - Barra da Tijuca, Rio de Janeiro - RJ",5,409,4900000
"Rua Vinte e Quatro de Maio, 410 - Riachuelo, Rio de Janeiro - RJ",2,57,375000
"Avenida Monsenhor Ascaneo, 535 - Barra da Tijuca, Rio de Janeiro - RJ",2,109,1300000
"Barra da Tijuca, Rio de Janeiro - RJ",4,116,1319000
"Rua Marlo da Costa e Souza, 205 - Barra da Tijuca, Rio de Janeiro - RJ",3,86,765000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",3,201,2572500
"Rua Jornalista Henrique Cordeiro - Barra da Tijuca, Rio de Janeiro - RJ",3,100,1100000
"Rua Jornalista Henrique Cordeiro, 120 - Barra da Tijuca, Rio de Janeiro - RJ",4,137,1400000
"Avenida Lúcio Costa, 2930 - Barra da Tijuca, Rio de Janeiro - RJ",3,160,2990000
"Avenida Vice-Presidente José Alencar, 1515 - Barra da Tijuca, Rio de Janeiro - RJ",3,93,750000
"Avenida Flamboyants da Península, 1067 - Barra da Tijuca, Rio de Janeiro - RJ",4,150,1650000
"Avenida Vice-Presidente José Alencar, 1515 - Barra da Tijuca, Rio de Janeiro - RJ",3,92,779000
"Avenida Prefeito Dulcídio Cardoso, 2500 - Barra da Tijuca, Rio de Janeiro - RJ",2,100,950000
"Avenida Embaixador Abelardo Bueno, 600 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,649000
"Rua Ipanema - Barra da Tijuca, Rio de Janeiro - RJ",4,241,2950000
"Avenida Embaixador Abelardo Bueno, 2510 - Barra da Tijuca, Rio de Janeiro - RJ",3,85,950000
"Rua Alceu Amoroso Lima, 105 - Barra da Tijuca, Rio de Janeiro - RJ",1,63,525000
"Rua Jacarandás da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,366,4200000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",2,73,980000
"Avenida Alda Garrido, 600 - Barra da Tijuca, Rio de Janeiro - RJ",3,150,1499000
"Avenida das Acácias da Península, 607 - Barra da Tijuca, Rio de Janeiro - RJ",5,614,7800000
"Rua César Lattes, 480 - Barra da Tijuca, Rio de Janeiro - RJ",3,299,2700000
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,630000
"Avenida Embaixador Abelardo Bueno, 111 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,419000
"Avenida Flamboyants da Península, 100 - Barra da Tijuca, Rio de Janeiro - RJ",2,75,925000
"Avenida Flamboyants da Península, 300 - Barra da Tijuca, Rio de Janeiro - RJ",3,155,1850000
"Avenida Professor Fausto Moreira - Barra da Tijuca, Rio de Janeiro - RJ",2,62,380000
"Avenida Salvador Allende, 4716 - Barra da Tijuca, Rio de Janeiro - RJ",2,67,270000
"Avenida Jornalista Tim Lopes, 255 - Barra da Tijuca, Rio de Janeiro - RJ",3,121,1400000
"Rua Carlos Oswald, 230 - Barra da Tijuca, Rio de Janeiro - RJ",4,158,1300000
"Avenida das Américas, 10003 - Barra da Tijuca, Rio de Janeiro - RJ",4,292,3198000
"Avenida Cândido Portinari, 60 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,895380
"Barra da Tijuca, Rio de Janeiro - RJ",2,85,680000
"Rua Lagoa das Garças - Barra da Tijuca, Rio de Janeiro - RJ",3,100,870000
"Rua Ipanema, 0 - Barra da Tijuca, Rio de Janeiro - RJ",4,264,2750000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",3,90,560000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",5,590,6900000
"Rua General Ivan Raposo - Barra da Tijuca, Rio de Janeiro - RJ",3,190,1750000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",2,67,520000
"Rua Georgina de Albuquerque - Barra da Tijuca, Rio de Janeiro - RJ",3,167,1500000
"Avenida das Acácias da Península, 607 - Barra da Tijuca, Rio de Janeiro - RJ",4,300,3587200
"Avenida Jean Paul Sartre - Barra da Tijuca, Rio de Janeiro - RJ",4,130,995000
"Avenida Salvador Allende, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",3,76,240000
"Avenida Prefeito Dulcídio Cardoso, 3080 - Barra da Tijuca, Rio de Janeiro - RJ",4,237,2400000
"Barra da Tijuca, Rio de Janeiro - RJ",4,147,1740000
"Avenida das Américas, 100001 - Barra da Tijuca, Rio de Janeiro - RJ",4,266,5624346
"Rua Ipanema - Barra da Tijuca, Rio de Janeiro - RJ",4,140,1700000
"Rua Leonardo Vilasboas, 385 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,397000
"Avenida Lúcio Costa, 4260 - Barra da Tijuca, Rio de Janeiro - RJ",4,400,8527000
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",2,70,684999
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",2,99,1050000
"Barra da Tijuca, Rio de Janeiro - RJ",2,78,539000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,215,2330000
"Barra da Tijuca, Rio de Janeiro - RJ",3,102,735000
"Rua Aldo Bonadei, 255 - Barra da Tijuca, Rio de Janeiro - RJ",2,119,1450000
"Avenida Peregrino Júnior, 380 - Barra da Tijuca, Rio de Janeiro - RJ",4,175,1850000
"Avenida Jornalista Tim Lopes, 255 - Barra da Tijuca, Rio de Janeiro - RJ",1,123,1199000
"Avenida Borges de Medeiros, 3647 - Lagoa, Rio de Janeiro - RJ",4,315,6845000
"Estrada Coronel Pedro Corrêa, 140 - Barra da Tijuca, Rio de Janeiro - RJ",3,77,671462
"Avenida Djalma Ribeiro, 25 - Barra da Tijuca, Rio de Janeiro - RJ",2,70,530000
"Avenida Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,350,3890000
"Avenida Flamboyants da Península, 100 - Barra da Tijuca, Rio de Janeiro - RJ",3,90,1150000
"Avenida Prefeito Dulcídio Cardoso, 2800 - Barra da Tijuca, Rio de Janeiro - RJ",2,80,655000
"Avenida General Olyntho Pillar - Barra da Tijuca, Rio de Janeiro - RJ",3,165,1550000
"Avenida Embaixador Abelardo Bueno, 100 - Barra da Tijuca, Rio de Janeiro - RJ",3,92,596000
"Rua Armando Coelho de Freitas, 112 - Barra da Tijuca, Rio de Janeiro - RJ",4,350,2990000
"Avenida Embaixador Abelardo Bueno, 3400 - Barra da Tijuca, Rio de Janeiro - RJ",2,60,410000
"Avenida Lúcio Costa, 3650 - Barra da Tijuca, Rio de Janeiro - RJ",2,300,1500000
"Rua Mário Covas Júnior, 190 - Barra da Tijuca, Rio de Janeiro - RJ",2,98,950000
"Barra da Tijuca, Rio de Janeiro - RJ",2,95,950000
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",3,139,1420000
"Rua Marlo da Costa e Souza - Barra da Tijuca, Rio de Janeiro - RJ",2,70,600000
"Avenida Cândido Portinari, 60 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,970000
"Barra da Tijuca, Rio de Janeiro - RJ",2,67,495000
"Avenida Lúcio Costa, 6400 - Barra da Tijuca, Rio de Janeiro - RJ",1,70,590000
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",2,77,680000
"Barra da Tijuca, Rio de Janeiro - RJ",2,67,530000
"Praça Antônio Callado - Barra da Tijuca, Rio de Janeiro - RJ",3,85,1069000
"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ",2,89,595000
"Rua Franco Zampari, 111 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,450000
"Rua Mário Covas Júnior, 335 - Barra da Tijuca, Rio de Janeiro - RJ",3,80,750000
"Avenida Lúcio Costa, 5550 - Barra da Tijuca, Rio de Janeiro - RJ",1,52,720000
"Rua Paulo Moura, 385 - Barra da Tijuca, Rio de Janeiro - RJ",2,82,860000
"Rua Alfredo Ceschiatti, 105 - Barra da Tijuca, Rio de Janeiro - RJ",2,158,806550
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",2,70,684900
"Avenida Lúcio Costa, 6000 - Barra da Tijuca, Rio de Janeiro - RJ",1,65,789000
"Barra da Tijuca, Rio de Janeiro - RJ",4,261,5000000
"Avenida João Cabral de Mello Neto, 540 - Barra da Tijuca, Rio de Janeiro - RJ",4,255,2700000
"Rua Rino Levi, 375 - Barra da Tijuca, Rio de Janeiro - RJ",3,122,1450000
"Estrada Coronel Pedro Corrêa, 140 - Barra da Tijuca, Rio de Janeiro - RJ",2,65,450000
"Avenida Prefeito Dulcídio Cardoso, 3230 - Barra da Tijuca, Rio de Janeiro - RJ",3,152,1390000
"Rua Paulo Vianna de Araújo Filho - Barra da Tijuca, Rio de Janeiro - RJ",2,52,570000
"Avenida Embaixador Abelardo Bueno, 111 - Barra da Tijuca, Rio de Janeiro - RJ",3,155,930000
"Avenida das Américas, 10001 - Barra da Tijuca, Rio de Janeiro - RJ",5,648,8600000
"Rua Jornalista Henrique Cordeiro - Barra da Tijuca, Rio de Janeiro - RJ",2,86,848000
"Avenida Pepe, 390 - Barra da Tijuca, Rio de Janeiro - RJ",2,160,2800000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",4,313,2915000
"Avenida Prefeito Dulcídio Cardoso, 2848 - Barra da Tijuca, Rio de Janeiro - RJ",3,100,900000
"Avenida Pepe, 1280 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,1200000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",3,111,1249993
"Avenida Lúcio Costa, 6500 - Barra da Tijuca, Rio de Janeiro - RJ",3,125,1780000
"Avenida Fernando Mattos, 151 - Barra da Tijuca, Rio de Janeiro - RJ",3,136,1260000
"Avenida Olegário Maciel - Barra da Tijuca, Rio de Janeiro - RJ",2,120,970000
"Rua das Bromélias da Península - Barra da Tijuca, Rio de Janeiro - RJ",3,127,1760000
"Avenida Pepe - Barra da Tijuca, Rio de Janeiro - RJ",2,90,1300000
"Avenida das Américas, 500 - Barra da Tijuca, Rio de Janeiro - RJ",4,500,5990000
"Rua Coronel Paulo Malta Rezende, 135 - Barra da Tijuca, Rio de Janeiro - RJ",2,62,610000
"Rua Jacarandás da Península, 1160 - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1700000
"Avenida das Acácias da Península - Barra da Tijuca, Rio de Janeiro - RJ",3,230,2632000
"Avenida Lúcio Costa, 9550 - Barra da Tijuca, Rio de Janeiro - RJ",2,232,4500000
"Avenida Salvador Allende, 6301 - Barra da Tijuca, Rio de Janeiro - RJ",3,90,652684
"Avenida Di Cavalcanti - Barra da Tijuca, Rio de Janeiro - RJ",3,83,860000
"Avenida Embaixador Abelardo Bueno, 3350 - Barra da Tijuca, Rio de Janeiro - RJ",3,70,439100
"Avenida Professor Fausto Moreira - Barra da Tijuca, Rio de Janeiro - RJ",2,60,399990
"Avenida Jornalista Ricardo Marinho - Barra da Tijuca, Rio de Janeiro - RJ",3,130,1500000
"Avenida Afonso Arinos de Melo Franco, 191 - Barra da Tijuca, Rio de Janeiro - RJ",2,71,780000
"Avenida Salvador Allende, 3200 - Barra da Tijuca, Rio de Janeiro - RJ",3,131,1231000
"Barra da Tijuca, Rio de Janeiro - RJ",2,65,699000
"Rua Real Grandeza, 96 - Botafogo, Rio de Janeiro - RJ",2,182,1683000
"Barra da Tijuca, Rio de Janeiro - RJ",4,117,1380000
"Avenida Marechal Henrique Lott - Barra da Tijuca, Rio de Janeiro - RJ",3,110,1050000
"Rua Jornalista Henrique Cordeiro - Barra da Tijuca, Rio de Janeiro - RJ",2,86,749000
"Barra da Tijuca, Rio de Janeiro - RJ",4,184,1850000
"Avenida Embaixador Abelardo Bueno, 600 - Barra da Tijuca, Rio de Janeiro - RJ",3,91,710000
"Avenida Embaixador Abelardo Bueno, 2001 - Barra da Tijuca, Rio de Janeiro - RJ",3,94,550000
"Rua César Lattes - Barra da Tijuca, Rio de Janeiro - RJ",3,113,970000
"Avenida Salvador Allende, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",2,44,240000
"Rua Jacarandás da Península - Barra da Tijuca, Rio de Janeiro - RJ",3,127,1450000
"Rua General Renato Paquet - Barra da Tijuca, Rio de Janeiro - RJ",4,134,1280000
"Rua Escritor Rodrigo Melo Franco, 160 - Barra da Tijuca, Rio de Janeiro - RJ",2,85,730550
"Avenida Flamboyants da Península, 1259 - Barra da Tijuca, Rio de Janeiro - RJ",3,159,1680000
"Avenida Lúcio Costa, 4350 - Barra da Tijuca, Rio de Janeiro - RJ",4,575,16000000
"Avenida Lúcio Costa, 3300 - Barra da Tijuca, Rio de Janeiro - RJ",2,94,1300000
"Rua Aroazes, 300 - Barra da Tijuca, Rio de Janeiro - RJ",2,70,470000
"Rua Alfredo Ceschiatti, 150 - Barra da Tijuca, Rio de Janeiro - RJ",2,81,522815
"Rua Mário Covas Júnior - Barra da Tijuca, Rio de Janeiro - RJ",2,76,750000
"Avenida Di Cavalcanti, 111 - Barra da Tijuca, Rio de Janeiro - RJ",3,88,820000
"Avenida Prefeito Dulcídio Cardoso, 2500 - Barra da Tijuca, Rio de Janeiro - RJ",2,100,995000
"Rua Marlo da Costa e Souza - Barra da Tijuca, Rio de Janeiro - RJ",2,70,570000
"Avenida General Guedes da Fontoura, 0 - Barra da Tijuca, Rio de Janeiro - RJ",3,161,2100000
"Rua Jacarandás da Península, 300 - Barra da Tijuca, Rio de Janeiro - RJ",2,110,1389000
"Avenida Rosauro Estellita - Barra da Tijuca, Rio de Janeiro - RJ",4,187,1542000
"Avenida Lúcio Costa, 6300 - Barra da Tijuca, Rio de Janeiro - RJ",1,51,795000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,250,2500000
"Avenida Prefeito Dulcídio Cardoso, 2500 - Barra da Tijuca, Rio de Janeiro - RJ",2,100,960000
"Avenida Malibu, 260 - Barra da Tijuca, Rio de Janeiro - RJ",3,120,1250000
"Avenida Cláudio Besserman Vianna, 3 - Barra da Tijuca, Rio de Janeiro - RJ",2,80,340000
"Avenida João Carlos Machado, 105 - Barra da Tijuca, Rio de Janeiro - RJ",3,137,1600000
"Barra da Tijuca, Rio de Janeiro - RJ",3,79,750000
"Rua General Sidônio Dias Correia, 343 - Barra da Tijuca, Rio de Janeiro - RJ",3,173,2100000
"Avenida Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,310,3300000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",4,333,4300000
"Rua Mário Covas Júnior, 335 - Barra da Tijuca, Rio de Janeiro - RJ",3,80,768000
"Rua Alfredo Ceschiatti, 150 - Barra da Tijuca, Rio de Janeiro - RJ",3,120,877000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",3,62,430000
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,690000
"Barra da Tijuca, Rio de Janeiro - RJ",1,73,440000
"Avenida Prefeito Dulcídio Cardoso, 1315 - Barra da Tijuca, Rio de Janeiro - RJ",3,172,1980000
"Avenida Monsenhor Ascaneo, 585 - Barra da Tijuca, Rio de Janeiro - RJ",2,109,1300000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",4,296,3469000
"Rua Vilhena de Morais - Barra da Tijuca, Rio de Janeiro - RJ",1,59,460000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",3,107,895000
"Rua Marlo da Costa e Souza, 137 - Barra da Tijuca, Rio de Janeiro - RJ",3,168,1390000
"Barra da Tijuca, Rio de Janeiro - RJ",3,78,750000
"Avenida Malibu, 143 - Barra da Tijuca, Rio de Janeiro - RJ",2,105,1050000
"Rua Jornalista Henrique Cordeiro - Barra da Tijuca, Rio de Janeiro - RJ",3,83,740000
"Avenida Rodolfo Amoedo - Barra da Tijuca, Rio de Janeiro - RJ",3,132,1330000
"Avenida Vice-Presidente José Alencar - Barra da Tijuca, Rio de Janeiro - RJ",2,69,580000
"Avenida Vice-Presidente José Alencar, 1500 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,650000
"Rua Coronel Paulo Malta Rezende, 35 - Barra da Tijuca, Rio de Janeiro - RJ",2,65,539000
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",2,101,1090000
